t	x(t)	y(t)
43.21428571428575	49.11359246948908	-18.50765306122444
43.39285714285718	49.073808531372556	-18.242984693877492
43.57142857142861	49.03032359351057	-17.959183673469322
43.75000000000004	48.98313765590312	-17.656249999999925
43.92857142857147	48.93225071855021	-17.334183673469305
44.107142857142904	48.87766278145183	-16.99298469387746
44.285714285714334	48.819373844607995	-16.63265306122439
44.464285714285765	48.75738390801869	-16.253188775510093
44.642857142857196	48.69169297168391	-15.854591836734574
44.821428571428626	48.622301035603684	-15.436862244897828
45.00000000000006	48.549208099777985	-14.999999999999858
45.17857142857149	48.47241416420682	-14.563137755101899
45.35714285714292	48.39191922889019	-14.145408163265166
45.53571428571435	48.3077232938281	-13.746811224489658
45.71428571428578	48.219826359020544	-13.367346938775377
45.89285714285721	48.12822842446752	-13.007015306122318
46.07142857142864	48.03292949016904	-12.665816326530484
46.25000000000007	47.933929556125086	-12.343749999999876
46.4285714285715	47.83122862233567	-12.040816326530493
46.60714285714293	47.724826688800796	-11.757015306122334
46.78571428571436	47.61472375552045	-11.4923469387754
46.96428571428579	47.500919822494645	-11.246811224489692
47.142857142857224	47.383414889723376	-11.020408163265207
47.321428571428655	47.26220895720664	-10.813137755101948
47.500000000000085	47.13730202494444	-10.624999999999915
47.678571428571516	47.00869409293678	-10.455994897959105
47.85714285714295	46.87638516118365	-10.306122448979522
48.03571428571438	46.74037522968506	-10.175382653061163
48.21428571428581	46.600664298440996	-10.063775510204028
48.39285714285724	46.457252367451474	-9.971301020408118
48.57142857142867	46.31013943671649	-9.897959183673434
48.7500000000001	46.15932550623604	-9.843749999999975
48.92857142857153	46.00481057601012	-9.80867346938774
49.10714285714296	45.846594646038746	-9.79272959183673
49.28571428571439	45.6846777163219	-9.795918367346946
49.46428571428582	45.51905978685959	-9.818239795918387
49.64285714285725	45.349740857651824	-9.859693877551052
49.82142857142868	45.176720928698586	-9.920280612244941
50.0	45.0	-10.0
50.08	44.91950701778719	-10.042251370849897
50.16	44.83802807114875	-10.089005483399593
50.239999999999995	44.755563160084684	-10.140262337649084
50.31999999999999	44.672112284594995	-10.19602193359837
50.39999999999999	44.587675444679675	-10.256284271247456
50.47999999999999	44.502252640338725	-10.321049350596336
50.55999999999999	44.41584387157215	-10.390317171645014
50.639999999999986	44.32844913837995	-10.46408773439349
50.719999999999985	44.24006844076212	-10.542361038841761
50.79999999999998	44.15070177871867	-10.625137084989829
50.87999999999998	44.06034915224959	-10.712415872837695
50.95999999999998	43.969010561354885	-10.804197402385357
51.03999999999998	43.87668600603455	-10.900481673632815
51.119999999999976	43.78337548628859	-11.00126868658007
51.199999999999974	43.689079002117	-11.106558441227122
51.27999999999997	43.59379655351979	-11.216350937573973
51.35999999999997	43.49752814049694	-11.330646175620618
51.43999999999997	43.400273763048475	-11.44944415536706
51.51999999999997	43.30203342117438	-11.5727448768133
51.599999999999966	43.20280711487465	-11.700548339959335
51.679999999999964	43.1025948441493	-11.832854544805167
51.75999999999996	43.00139660899833	-11.969663491350797
51.83999999999996	42.89921240942172	-12.110975179596224
51.91999999999996	42.79604224541949	-12.256789609541446
51.99999999999996	42.69188611699164	-12.407106781186467
52.079999999999956	42.586744024138156	-12.561926694531284
52.159999999999954	42.48061596685904	-12.721249349575896
52.23999999999995	42.3735019451543	-12.885074746320306
52.31999999999995	42.26540195902394	-13.053402884764512
52.39999999999995	42.15631600846795	-13.226233764908518
52.47999999999995	42.04624409348633	-13.403567386752316
52.559999999999945	41.93518621407908	-13.585403750295914
52.639999999999944	41.82314237024621	-13.771742855539308
52.71999999999994	41.710112561987714	-13.962584702482498
52.79999999999994	41.59609678930359	-14.157929291125486
52.87999999999994	41.48109505219383	-14.35777662146827
52.95999999999994	41.36510735065845	-14.562126693510852
53.039999999999935	41.24813368469744	-14.770979507253228
53.11999999999993	41.13017405431081	-14.984335062695404
53.19999999999993	41.01122845949855	-15.202193359837374
53.27999999999993	40.89129690026066	-15.424554398679142
53.35999999999993	40.77037937659715	-15.651418179220707
53.43999999999993	40.648475888508	-15.882784701462068
53.519999999999925	40.52558643599324	-16.118653965403226
53.59999999999992	40.40171101905284	-16.359025971044183
53.67999999999992	40.27684963768682	-16.603900718384935
53.75999999999992	40.15100229189517	-16.853278207425483
53.83999999999992	40.024168981677896	-17.107158438165825
53.919999999999916	39.89634970703499	-17.36554141060597
53.999999999999915	39.76754446796646	-17.628427124745908
54.07999999999991	39.63775326447231	-17.895815580585644
54.15999999999991	39.50697609655252	-18.167706778125176
54.23999999999991	39.37521296420711	-18.444100717364506
54.31999999999991	39.24246386743607	-18.724997398303632
54.399999999999906	39.10872880623941	-19.010396820942553
54.479999999999905	38.97400778061712	-19.300298985281273
54.5599999999999	38.8383007905692	-19.59470389131979
54.6399999999999	38.701607836095654	-19.8936115390581
54.7199999999999	38.563928917196485	-20.193028577841865
54.7999999999999	38.425264033871684	-20.48795815917856
54.879999999999896	38.28561318612126	-20.77838499881547
54.959999999999894	38.144976373945205	-21.064309096752574
55.03999999999989	38.003353597343526	-21.345730452989883
55.11999999999989	37.860744856316224	-21.622649067527398
55.19999999999989	37.71715015086329	-21.89506494036511
55.27999999999989	37.572569480984725	-22.16297807150303
55.359999999999886	37.42700284668054	-22.426388460941155
55.439999999999884	37.280450247950725	-22.68529610867948
55.51999999999988	37.13291168479529	-22.939701014718008
55.59999999999988	36.984387157214215	-23.18960317905674
55.67999999999988	36.834876665207524	-23.435002601695675
55.75999999999988	36.6843802087752	-23.675899282634816
55.839999999999876	36.53302390344786	-23.912293221874155
55.919999999999874	36.38224673552807	-24.1441844194137
55.99999999999987	36.23245553203391	-24.37157287525345
56.07999999999987	36.08365029296538	-24.5944585893934
56.15999999999987	35.93583101832248	-24.812841561833558
56.23999999999987	35.7889977081052	-25.026721792573916
56.319999999999865	35.64315036231354	-25.236099281614475
56.399999999999864	35.49828898094752	-25.44097402895524
56.47999999999986	35.35441356400713	-25.641346034596207
56.55999999999986	35.21152411149235	-25.83721529853738
56.63999999999986	35.06962062340321	-26.028581820778754
56.71999999999986	34.92870309973969	-26.21544560132033
56.799999999999855	34.788771540501806	-26.397806640162113
56.87999999999985	34.64982594568954	-26.575664937304097
56.95999999999985	34.5118663153029	-26.749020492746283
57.03999999999985	34.374892649341895	-26.917873306488673
57.11999999999985	34.23890494780652	-27.082223378531268
57.19999999999985	34.10390321069676	-27.242070708874063
57.279999999999845	33.96988743801263	-27.397415297517064
57.35999999999984	33.83685762975413	-27.54825714446027
57.43999999999984	33.70481378592126	-27.694596249703675
57.51999999999984	33.57375590651401	-27.836432613247286
57.59999999999984	33.44368399153238	-27.973766235091098
57.679999999999836	33.31459804097639	-28.106597115235115
57.759999999999835	33.18649805484603	-28.234925253679332
57.83999999999983	33.059384033141285	-28.358750650423758
57.91999999999983	32.93325597586217	-28.47807330546838
57.99999999999983	32.80811388300869	-28.592893218813213
58.07999999999983	32.68395775458083	-28.703210390458246
58.159999999999826	32.56078759057859	-28.80902482040348
58.239999999999824	32.43860339100198	-28.91033650864892
58.31999999999982	32.317405155851006	-29.00714545519456
58.39999999999982	32.19719288512566	-29.09945166004041
58.47999999999982	32.07796657882593	-29.187255123186457
58.55999999999982	31.959726236951834	-29.27055584463271
58.639999999999816	31.842471859503362	-29.349353824379165
58.719999999999814	31.72620344648052	-29.423649062425824
58.79999999999981	31.6109209978833	-29.493441558772684
58.87999999999981	31.49662451371171	-29.55873131341975
58.95999999999981	31.383313993965746	-29.619518326367018
59.03999999999981	31.270989438645408	-29.67580259761449
59.119999999999806	31.1596508477507	-29.727584127162164
59.199999999999804	31.049298221281617	-29.774862915010043
59.2799999999998	30.93993155923816	-29.817638961158124
59.3599999999998	30.831550861620332	-29.855912265606406
59.4399999999998	30.724156128428127	-29.889682828354896
59.5199999999998	30.617747359661553	-29.918950649403588
59.599999999999795	30.512324555320607	-29.94371572875248
59.679999999999794	30.407887715405284	-29.963978066401577
59.75999999999979	30.30443683991559	-29.97973766235088
59.83999999999979	30.20197192885152	-29.99099451660038
59.91999999999979	30.10049298221308	-29.997748629150088
60.0	30.0	-30.0
60.089285714285715	29.888633431676734	-29.998075403728976
60.17857142857143	29.777748012421224	-29.992301614915903
60.267857142857146	29.667343742233474	-29.98267863356078
60.35714285714286	29.557420621113472	-29.969206459663607
60.44642857142858	29.44797864906123	-29.951885093224387
60.53571428571429	29.339017826076745	-29.93071453424312
60.62500000000001	29.23053815216002	-29.9056947827198
60.71428571428572	29.122539627311042	-29.87682583865443
60.80357142857144	29.015022251529825	-29.844107702047015
60.89285714285715	28.907986024816367	-29.80754037289755
60.98214285714287	28.80143094717066	-29.767123851206033
61.071428571428584	28.695357018592713	-29.72285813697247
61.1607142857143	28.589764239082516	-29.674743230196857
61.250000000000014	28.484652608640083	-29.622779130879195
61.33928571428573	28.380022127265406	-29.566965839019485
61.428571428571445	28.275872794958477	-29.507303354617726
61.51785714285716	28.17220461171931	-29.443791677673914
61.607142857142875	28.0690175775479	-29.376430808188058
61.69642857142859	27.966311692444243	-29.30522074616015
61.785714285714306	27.864086956408343	-29.230161491590195
61.87500000000002	27.7623433694402	-29.15125304447819
61.96428571428574	27.66108093153981	-29.068495404824134
62.05357142857145	27.560299642707182	-28.981888572628034
62.14285714285717	27.459999502942306	-28.89143254788988
62.23214285714288	27.360180512245186	-28.79712733060968
62.3214285714286	27.260842670615823	-28.69897292078743
62.41071428571431	27.16198597805422	-28.59696931842313
62.50000000000003	27.063610434560367	-28.49111652351678
62.589285714285744	26.96571604013427	-28.381414536068384
62.67857142857146	26.868302794775936	-28.26786335607794
62.767857142857174	26.771370698485352	-28.15046298354544
62.85714285714289	26.674919751262525	-28.0292134184709
62.946428571428605	26.578949953107454	-27.904114660854304
63.03571428571432	26.483461304020143	-27.77516671069566
63.125000000000036	26.388453804000587	-27.64236956799497
63.21428571428575	26.293927453048784	-27.50572323275223
63.303571428571466	26.199882251164734	-27.36522770496744
63.39285714285718	26.106318198348447	-27.220882984640603
63.4821428571429	26.013235294599916	-27.072689071771716
63.57142857142861	25.920633539919137	-26.920645966360777
63.66071428571433	25.828512934306115	-26.764753668407792
63.75000000000004	25.736873477760852	-26.60501217791276
63.83928571428576	25.645715170283346	-26.441421494875673
63.92857142857147	25.55503801187359	-26.273981619296542
64.01785714285718	25.4648420025316	-26.102692551175373
64.10714285714289	25.37512714225737	-25.927554290512155
64.1964285714286	25.28589343105089	-25.748566837306893
64.2857142857143	25.19714086891217	-25.56573019155958
64.37500000000001	25.108869455841205	-25.379044353270217
64.46428571428572	25.021079191837995	-25.188509322438808
64.55357142857143	24.933770076902544	-24.99412509906535
64.64285714285714	24.846942111034846	-24.795891683149843
64.73214285714285	24.760595294234907	-24.593809074692288
64.82142857142856	24.67472962650272	-24.387877273692684
64.91071428571426	24.58934510783829	-24.17809628015103
64.99999999999997	24.50444173824162	-23.96446609406733
65.08928571428568	24.420019517712703	-23.746986715441583
65.17857142857139	24.33607844625154	-23.525658144273784
65.2678571428571	24.25261852385814	-23.30048038056394
65.3571428571428	24.16963975053249	-23.071453424312043
65.44642857142851	24.087142126274596	-22.8385772755181
65.53571428571422	24.00512565108446	-22.60185193418211
65.62499999999993	23.92359032496208	-22.361277400304072
65.71428571428564	23.842536147907456	-22.116853673883984
65.80357142857135	23.761963119920587	-21.86858075492185
65.89285714285705	23.681871241001474	-21.616458643417666
65.98214285714276	23.60226051115012	-21.36048733937143
66.07142857142847	23.52313093036652	-21.10066684278315
66.16071428571418	23.444482498650675	-20.836997153652817
66.24999999999989	23.366315216002587	-20.56947827198044
66.3392857142856	23.288629082422254	-20.298110197766015
66.4285714285713	23.211424097909678	-20.022892931009537
66.51785714285701	23.13470026246486	-19.743826471711017
66.60714285714272	23.058457576087797	-19.460910819870442
66.69642857142843	22.98269603877849	-19.17414597548782
66.78571428571414	22.907415650536937	-18.883531938563152
66.87499999999984	22.83261641136314	-18.589068709096438
66.96428571428555	22.7582983212571	-18.29075628708767
67.05357142857126	22.684461380218817	-17.988594672536856
67.14285714285697	22.61079453445187	-17.685072295815363
67.23214285714268	22.53666501580048	-17.385251302169404
67.32142857142838	22.46205434808133	-17.089279501065494
67.41071428571409	22.38696253129443	-16.797156892503637
67.4999999999998	22.31138956543977	-16.508883476483824
67.58928571428551	22.235335450517358	-16.22445925300606
67.67857142857122	22.158800186527184	-15.943884222070343
67.76785714285693	22.081783773469258	-15.667158383676677
67.85714285714263	22.004286211343576	-15.394281737825057
67.94642857142834	21.926307500150138	-15.125254284515488
68.03571428571405	21.84784763988894	-14.860076023747967
68.12499999999976	21.76890663055999	-14.598746955522493
68.21428571428547	21.689484472163283	-14.341267079839069
68.30357142857117	21.60958116469882	-14.087636396697691
68.39285714285688	21.5291967081666	-13.837854906098364
68.48214285714259	21.448331102566627	-13.591922608041084
68.5714285714283	21.366984347898892	-13.349839502525853
68.66071428571401	21.285156444163405	-13.11160558955267
68.74999999999972	21.202847391360162	-12.877220869121537
68.83928571428542	21.120057189489163	-12.64668534123245
68.92857142857113	21.036785838550408	-12.419999005885412
69.01785714285684	20.953033338543896	-12.197161863080424
69.10714285714255	20.86879968946963	-11.978173912817482
69.19642857142826	20.784084891327606	-11.76303515509659
69.28571428571396	20.698888944117826	-11.551745589917747
69.37499999999967	20.61321184784029	-11.34430521728095
69.46428571428538	20.527053602495	-11.140714037186205
69.55357142857109	20.44041420808195	-10.940972049633507
69.6428571428568	20.353293664601146	-10.745079254622855
69.7321428571425	20.265691972052586	-10.553035652154254
69.82142857142821	20.17760913043627	-10.364841242227701
69.91071428571392	20.089045139752198	-10.180496024843196
70.0	20.0	-10.0
70.08928571428571	19.910714285714292	-9.820947422360828
70.17857142857142	19.821428571428584	-9.640932546586143
70.26785714285712	19.732142857142875	-9.459955372675946
70.35714285714283	19.642857142857167	-9.278015900630237
70.44642857142854	19.55357142857146	-9.095114130449018
70.53571428571425	19.46428571428575	-8.911250062132284
70.62499999999996	19.375000000000043	-8.726423695680039
70.71428571428567	19.285714285714334	-8.54063503109228
70.80357142857137	19.196428571428626	-8.353884068369013
70.89285714285708	19.107142857142918	-8.16617080751023
70.98214285714279	19.01785714285721	-7.977495248515938
71.0714285714285	18.9285714285715	-7.787857391386132
71.1607142857142	18.839285714285793	-7.597257236120814
71.24999999999991	18.750000000000085	-7.405694782719984
71.33928571428562	18.660714285714377	-7.213170031183642
71.42857142857133	18.57142857142867	-7.019682981511789
71.51785714285704	18.48214285714296	-6.825233633704422
71.60714285714275	18.392857142857252	-6.629821987761544
71.69642857142846	18.303571428571544	-6.433448043683154
71.78571428571416	18.214285714285836	-6.236111801469251
71.87499999999987	18.125000000000128	-6.037813261119837
71.96428571428558	18.03571428571442	-5.83855242263491
72.05357142857129	17.94642857142871	-5.638329286014471
